Unnamed: 0,User,Tweet,Cleaned_Tweet,Sentiment,Label
3867,sudha2shekhar,"Priyanka Gandhi hints at contesting from Vanarasi against #Modi Ji.  

Robert Vadra to her : ARE YOU SERIOUS?? 

#LokSabhaElections2019",priyanka gandhi hints contesting vanarasi modi ji robert vadra serious loksabhaelections,-0.3333333333333333,0.0
3868,saraswathy19475,@shrichandrajosh @sugataraju @INCIndia @RahulGandhi Taken in by  Rahul Gandhi's  minimum income guarantee scheme this lady wants to go to her hometown in TN to vote for the Congress #Elections2019 #INC,taken rahul gandhis minimum income guarantee scheme lady wants go hometown tn vote congress elections inc,0.2,1.0
3869,sksurana_jantv,"@priyankagandhi , you are super star campaigner of #congress , but are campaigning way too much in UP, helping the cause of BJP..u shd rather put energy in next biggest Maharashtra, MP, Rajasthan, Haryana etc..
#LokSabhaElections2019
@INCIndia @INCRajasthan @RahulGandhi",super star campaigner congress campaigning way much helping cause bjpu shd rather put energy next biggest maharashtra mp rajasthan haryana etc loksabhaelections,0.17777777777777778,1.0
3873,ss_suryawanshi,"@arungiri Ahamadnagar contest is such a good,  @BJP4India nominee Sujay Vikhe Patil father Radhakrishana Vikhe Patil who is also Congress MLA &amp; Leader of Opposition has to go to the sitting BJP Dilip Gandhi residence to recall their old families ties for ensuing #LokSabhaElections2019",ahamadnagar contest good nominee sujay vikhe patil father radhakrishana vikhe patil also congress mla amp leader opposition go sitting bjp dilip gandhi residence recall old families ties ensuing loksabhaelections,0.39999999999999997,1.0
3875,kashivar,#MainBhiChowkidaar #LokSabhaElections2019 @narendramodi @RahulGandhi where are the critical journalists on detention of students in bengaluru for chanting Modi's name @BDUTT @sardesairajdeep. I am disappointed to see a bias from Sr journalists who were my fav long time ago,mainbhichowkidaar loksabhaelections critical journalists detention students bengaluru chanting modis name disappointed see bias sr journalists fav long time ago,-0.26666666666666666,0.0
3876,patnisushil,"@ASingh_R @MajorPoonia @KapilMishra_IND If @RahulGandhi s @INCIndia party workers were beaten up &amp; murdered by #TMC goons in past few years in #WestBengal, Why #RahulGandhi didn't stopped @DrAMSinghvi from fighting in #SupremeCourt from #MamataBanerjee if Rahul REALLY loves his partymens working on ground?",party workers beaten amp murdered tmc goons past years westbengal rahulgandhi didnt stopped fighting supremecourt mamatabanerjee rahul really loves partymens working ground,-0.024999999999999994,0.0
3877,kunj_thummar,"@RahulGandhi @Riteishd You feel we are fools @RahulGandhi ?? Farmers won't forget what you told them about loans. Bloody vote bank politics. We all witnessed how you completely went against your own speech after you won the election. Don't try the same stuff again and again. 
#INC #Looting #Since #1947",feel fools farmers wont forget told loans bloody vote bank politics witnessed completely went speech election dont try stuff inc looting since,-0.35000000000000003,0.0
3878,truefitnes,"This is how #BJP want 2 convince #voters against #NYAY 

4 females,
Pls be advised that, thre will be no maids for households, if @RahulGandhi pays 6k/mnth 2them.
B careful while voting
4 males,
If no maids, then you have to work at home as well.Think wisely before voting #Shame",bjp want convince voters nyay females pls advised thre maids households pays kmnth b careful voting males maids work home wellthink wisely voting shame,0.3,1.0
3879,bnbharath,"RahulGandhi - Who was in power for 10 long years, announces,
-Minimum Guarantee Scheme for poor.
-Visits temples, sister is beti of hangs.
-Copies #NAMOs Startup India 

Media: Oooooo #BJP &amp; #Modi are nervous 😂😂😂",rahulgandhi power long years announces minimum guarantee scheme poor visits temples sister beti hangs copies namos startup india media oooooo bjp amp modi nervous,-0.225,0.0
3880,JITENDRATW,"@RahulGandhi Okay! Where to send bank details? 🤔
Pay for next 10 years all of your plans for me and my company with no tax and no enquiry, give reservation to us for next 50 years, then we will think about your parents #INC on the day of voting.",okay send bank details pay next years plans company tax enquiry give reservation us next years think parents inc day voting,0.16666666666666666,1.0
3881,MrSaiRao,"What will be the next joke from Rahul Gandhi ? Any guesses , it is difficult to pass the day without his daily jokes. #RahulGandhi #RahulCheatsPoor #PappuBaccha #Pappu72000FarziScheme",next joke rahul gandhi guesses difficult pass day without daily jokes rahulgandhi rahulcheatspoor pappubaccha pappufarzischeme,-0.16666666666666666,0.0
3882,India_I_Want,#ChowkidarHiChorHai #chokidarchorhai #Chowkidar Indians please remember 90% Of Thefts Murder Wrong Deeds are Committed with the Collaboration of the Chowkidar. E.g. One example Indira assassination ! @RahulGandhi #INC @INCIndia @priyankagandhi @SoniaGandhi_FC,chowkidarhichorhai chokidarchorhai chowkidar indians please remember thefts murder wrong deeds committed collaboration chowkidar eg one example indira assassination inc,-0.5,0.0
3883,rosalinb88,"@ShatruganSinha Can't stop laughing, really you can see the dynamism in laalu yadav's leadership?? 🤓 Are you illiterate too? Only an illiterate or jobless celebrity will choose to support the noisy n no work nehru gandhi family #NaMoAgain2019 #NarendraModi",cant stop laughing really see dynamism laalu yadavs leadership illiterate illiterate jobless celebrity choose support noisy n work nehru gandhi family namoagain narendramodi,0.2,1.0
3884,MyCyberIndia,"@RahulGandhi If you think angel tax bad or worst tax, then Which party introduce angel tax and discourage youngster to open new business? A: @INCIndia  Which party eased it to encourage startups?A: @BJP4India  #IndiaElections2019 @samajwadiparty #BJP @Mayawati",think angel tax bad worst tax party introduce angel tax discourage youngster open new business party eased encourage startupsa indiaelections bjp,-0.3909090909090909,0.0
3885,nitin12tyagi,"Rahul this is our money to develop the country infrastructure and peoples value, this is not for free distribution for you to earn the PM profile or voting. Pls use your money for this work.
#Congress #RahulGandhi #aajtak
#znews #ABP #pmoindia",rahul money develop country infrastructure peoples value free distribution earn pm profile voting pls use money work congress rahulgandhi aajtak znews abp pmoindia,0.4,1.0
3888,SantoshSWadekar,@sureshpprabhu @sureshpprabhu please consider @RahulGandhi  as comic relief in this energetic election season for #BJP !! He has to reply his personal development model from 55lacs to 9 crore in 10 ywars  first before he can even question any small thing about #ModiSarkar,please consider comic relief energetic election season bjp reply personal development model lacs crore ywars first even question small thing modisarkar,0.15,1.0
3889,seismorevanth,"#LokSabhaElections2019
If d 56"" is true in his intentions,I challenge him implement  ""DEMONETISATION"" now sothat ₹1000 crores can be saved by BJP &amp; opposition can't buy votes.Can u Mr. Modi?
@IndiaToday @_YogendraYadav @RahulGandhi @priyankagandhi @PriyankaChat @sardesairajdeep",loksabhaelections true intentionsi challenge implement demonetisation sothat crores saved bjp amp opposition cant buy votescan u mr modi,0.35,1.0
3892,StarPyramid,"• When Modi abandoned his  wife and fled, Indira Gandhi had already conducted  the first Nuclear Test
• When Modi was learning how to ride a bicycle, India had already started manufacturing airplanes and Helicopters

#LokSabhaElections2019",modi abandoned wife fled indira gandhi already conducted first nuclear test modi learning ride bicycle india already started manufacturing airplanes helicopters loksabhaelections,0.25,1.0
3893,raju020700,"@_YogendraYadav 😁😁😁 you r so foolish, expecting too much from the party which has cheated poor from last 60 yrs.

Except you nobody including @RahulGandhi is not taking it seriously that's why he is not bothered how this scheme is going to workout.
#TheModiCampaign #LIVE #BJP #BREAKING",r foolish expecting much party cheated poor last yrs except nobody including taking seriously thats bothered scheme going workout themodicampaign live bjp breaking,-0.07939393939393939,0.0
3895,malpaniofficial,"Dr. Mr. @RahulGandhi 
Whenever we think to vote for #Congress you come to mind as the PM &amp; we drop the idea there itself
Can I explain your scheme of Rs. 72000? How did u calculated this figure? How will you arrange this money? How you define poor?
@aajtak @ndtv #BJP @jain_kolana",dr mr whenever think vote congress come mind pm amp drop idea explain scheme rs u calculated figure arrange money define poor bjp,-0.4,0.0
3897,ChinmayConnect,"@RahulGandhi I am happy #INC started talking about start-ups and finances 

Want to know what's new, as many of this is already placed 

Or is this a part of #freebies

First #poor and now #youth",happy inc started talking startups finances want know whats new many already placed part freebies first poor youth,0.2572727272727273,1.0
3899,GourAswad16,"If 
@yadavakhilesh
 and 
@Mayawati
 could have joint hand with 
@RahulGandhi
 So #BJP can win max 10 seats. Means #SP and #BSP are responsible to make #Modi Ji PM again. And Now Mayawati Ji can become the PM in her dream every night.",could joint hand bjp win max seats means sp bsp responsible make modi ji pm mayawati ji become pm dream every night,0.5,1.0
3900,Raj111188,"A humble request!!!

Dear friends, let's not lose friendship over politics 🙏🙏

I make a wish today. May the BJP voters get a son like Modi.. and Congress voters get a son like Rahul Gandhi
😆😆😆😆

(Debate settled 😎😎) 
#Assemblyelections #Elections #Modi #BJP #Congress",humble request dear friends lets lose friendship politics make wish today may bjp voters get son like modi congress voters get son like rahul gandhi debate settled assemblyelections elections modi bjp congress,-0.2,0.0
3901,SowravG,"Rahul Gandhi promised of abolishing Angel tax, may be he's indeed willing angels to grant a win. Misled by his childhood stories #ApnaVoteSahiHathMeDijiye #IndiaElects #LokSabhaElections2019",rahul gandhi promised abolishing angel tax may hes indeed willing angels grant win misled childhood stories apnavotesahihathmedijiye indiaelects loksabhaelections,0.525,1.0
3902,VoiceofSAGA,"@htTweets @sardesairajdeep #BJP is not as #Modi centric as:
Rahul Centric #Congress
Kejriwal centric #AAP
Mamta centric #TMC
Mayawati centric #BSP
Cbn centric #TDP
so on.....

But blinded by your loyalty or allegiance, you fail to see the big difference between sycophancy and real admiration.",bjp modi centric rahul centric congress kejriwal centric aap mamta centric tmc mayawati centric bsp cbn centric tdp blinded loyalty allegiance fail see big difference sycophancy real admiration,-0.03333333333333333,0.0
3903,jimsaidthat,"@Sivaram59463408 @indiantweeter @RahulGandhi “Supposed to be with Congress” #Kejriwal had admitted himself, if #Modi wins the #LokSabhaElections2019, he will be for lifetime. 
And may be that’s what people want.",supposed congress kejriwal admitted modi wins loksabhaelections lifetime may thats people want,0.3,1.0
3905,tweet_shashivj,@renewindia @mkstalin @RahulGandhi @vel_jaya Supporters of Dumbo #stalin n #raga will always be a moron. You can c those kinda chuthyas In corner country.  Diverted poralis. The state is loosing his respect becz of these diverted poralis. #dmk #admk #bjp #congress. Wake up #tn,supporters dumbo stalin n raga always moron c kinda chuthyas corner country diverted poralis state loosing respect becz diverted poralis dmk admk bjp congress wake tn,-0.8,0.0
